20250101,122600,93818.18,93818.19,93782.89,93811.12,11.47169,0
20250101,122700,93811.12,93839.8,93811.12,93839.79,7.58576,0
20250101,122800,93839.8,93972,93831.51,93967.94,34.84793,0
20250101,122900,93967.94,93967.94,93888,93888.31,10.1499,0
20250101,123000,93888.3,93895.02,93879.17,93879.18,5.69741,0
20250101,123100,93879.18,93909.1,93864.94,93901.09,13.92499,0
20250101,123200,93901.08,93901.09,93837.15,93837.15,18.80268,0
20250101,123300,93837.15,93874.55,93836.07,93848.49,6.20567,0
20250101,123400,93848.49,93848.49,93816,93816,5.27466,0
20250101,123500,93816.01,93846.81,93768.97,93790.97,22.54631,0
20250101,123600,93787.71,93845.44,93768,93822.63,9.48891,0
20250101,123700,93822.63,93876,93822.63,93843.24,7.1624,0
20250101,123800,93843.25,93863,93840,93840.01,1.77305,0
20250101,123900,93840.01,93840.01,93816.93,93839.99,2.21807,0
20250101,124000,93840,93874.4,93839.99,93865.47,7.08503,0
20250101,124100,93865.48,93876.28,93865.47,93871.48,2.14434,0
20250101,124200,93871.48,93871.49,93863.01,93863.02,1.89862,0
20250101,124300,93863.01,93863.49,93792,93813.82,5.58534,0
20250101,124400,93813.81,93813.82,93782.49,93782.5,2.43215,0
20250101,124500,93782.51,93782.51,93764,93764,1.8774,0
20250101,124600,93764,93764.01,93714.43,93714.44,4.80416,0
20250101,124700,93714.43,93750.33,93705.5,93729.49,10.0323,0
20250101,124800,93729.49,93729.5,93708.36,93708.36,2.60504,0
20250101,124900,93708.37,93736.83,93708.36,93710.64,2.22226,0
20250101,125000,93710.64,93710.65,93700.73,93708.36,2.66815,0
20250101,125100,93708.36,93728.56,93708.35,93728.55,2.58702,0
20250101,125200,93728.55,93728.55,93719.39,93719.4,3.35289,0
20250101,125300,93719.4,93739.63,93719.39,93739.63,2.53979,0
20250101,125400,93739.63,93769.39,93739.62,93769.38,3.19303,0
20250101,125500,93769.39,93812.18,93769.39,93787.09,4.64865,0
